Lat,Long,Month,Period,Offense,Season
36.840146,-76.131083,MARCH,EVENING,LARCENY,SPRING
36.840146,-76.131083,JULY,AFTERNOON,LARCENY,SUMMER
36.840146,-76.131083,MAY,AFTERNOON,LARCENY,SPRING
36.840146,-76.131083,MARCH,EVENING,DESTRUCTION OF PROPERTY,SPRING
36.840146,-76.131083,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.840146,-76.131083,DECEMBER,EVENING,LARCENY,WINTER
36.840146,-76.131083,FEBRUARY,EVENING,LARCENY,WINTER
36.840146,-76.131083,JANUARY,AFTERNOON,LARCENY,WINTER
36.840146,-76.131083,JULY,EVENING,LARCENY,SUMMER
36.840146,-76.131083,NOVEMBER,AFTERNOON,HIT & RUN,FALL
36.840146,-76.131083,NOVEMBER,NIGHT,LARCENY,FALL
36.913094,-76.131129,SEPTEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.909298,-76.131141,MARCH,MORNING,FRAUD,SPRING
36.909298,-76.131141,JUNE,NIGHT,ASSAULT,SUMMER
36.880803,-76.131141,DECEMBER,EVENING,DESTRUCTION OF PROPERTY,WINTER
36.880803,-76.131141,APRIL,EVENING,LARCENY,SPRING
36.880803,-76.131141,APRIL,EVENING,DESTRUCTION OF PROPERTY,SPRING
36.880803,-76.131141,NOVEMBER,EVENING,LARCENY,FALL
36.880803,-76.131141,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.821747,-76.13119,AUGUST,NIGHT,LARCENY,SUMMER
36.821747,-76.13119,JANUARY,AFTERNOON,ASSAULT,WINTER
36.838972,-76.131194,JULY,MORNING,DESTRUCTION OF PROPERTY,SUMMER
36.838972,-76.131194,JULY,MORNING,LARCENY,SUMMER
36.794844,-76.1312,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.897069,-76.131274,AUGUST,MORNING,FRAUD,SUMMER
36.824312,-76.131324,OCTOBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.824312,-76.131324,OCTOBER,EVENING,LARCENY,FALL
36.905501,-76.13144,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.89756,-76.131454,JULY,EVENING,LARCENY,SUMMER
36.89756,-76.131454,OCTOBER,NIGHT,LARCENY,FALL
36.89756,-76.131454,JULY,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.815847,-76.131494,JANUARY,NIGHT,LARCENY,WINTER
36.898051,-76.131496,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.898051,-76.131496,APRIL,NIGHT,HIT & RUN,SPRING
36.898051,-76.131496,MARCH,AFTERNOON,HIT & RUN,SPRING
36.843585,-76.131499,JULY,AFTERNOON,FRAUD,SUMMER
36.843585,-76.131499,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.843585,-76.131499,FEBRUARY,MORNING,LARCENY,WINTER
36.843585,-76.131499,MAY,EVENING,LARCENY,SPRING
36.843585,-76.131499,APRIL,AFTERNOON,LARCENY,SPRING
36.843585,-76.131499,MAY,AFTERNOON,LARCENY,SPRING
36.843585,-76.131499,JUNE,EVENING,ASSAULT,SUMMER
36.843585,-76.131499,FEBRUARY,AFTERNOON,LARCENY,WINTER
36.843585,-76.131499,MARCH,AFTERNOON,LARCENY,SPRING
36.843585,-76.131499,AUGUST,EVENING,LARCENY,SUMMER
36.843585,-76.131499,JULY,MORNING,LARCENY,SUMMER
36.843585,-76.131499,MARCH,AFTERNOON,HIT & RUN,SPRING
36.843585,-76.131499,FEBRUARY,MORNING,HIT & RUN,WINTER
36.843585,-76.131499,SEPTEMBER,MORNING,LARCENY,FALL
36.843585,-76.131499,JULY,AFTERNOON,LARCENY,SUMMER
36.843585,-76.131499,FEBRUARY,NIGHT,LARCENY,WINTER
36.843585,-76.131499,NOVEMBER,EVENING,LARCENY,FALL
36.843585,-76.131499,JUNE,AFTERNOON,FRAUD,SUMMER
36.843585,-76.131499,OCTOBER,AFTERNOON,LARCENY,FALL
36.843585,-76.131499,FEBRUARY,EVENING,FRAUD,WINTER
36.843585,-76.131499,MARCH,EVENING,LARCENY,SPRING
36.843585,-76.131499,NOVEMBER,AFTERNOON,LARCENY,FALL
36.843585,-76.131499,JANUARY,EVENING,LARCENY,WINTER
36.843585,-76.131499,OCTOBER,MORNING,LARCENY,FALL
36.843585,-76.131499,AUGUST,EVENING,HIT & RUN,SUMMER
36.843585,-76.131499,MARCH,MORNING,FRAUD,SPRING
36.843585,-76.131499,SEPTEMBER,MORNING,FRAUD,FALL
36.843585,-76.131499,DECEMBER,AFTERNOON,LARCENY,WINTER
36.843585,-76.131499,SEPTEMBER,EVENING,FRAUD,FALL
36.843585,-76.131499,APRIL,EVENING,LARCENY,SPRING
36.843585,-76.131499,DECEMBER,EVENING,LARCENY,WINTER
36.843585,-76.131499,MARCH,EVENING,HIT & RUN,SPRING
36.843585,-76.131499,DECEMBER,AFTERNOON,FRAUD,WINTER
36.843585,-76.131499,AUGUST,AFTERNOON,LARCENY,SUMMER
36.843585,-76.131499,NOVEMBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.843585,-76.131499,AUGUST,NIGHT,LARCENY,SUMMER
36.843585,-76.131499,MARCH,MORNING,LARCENY,SPRING
36.843585,-76.131499,JULY,EVENING,FRAUD,SUMMER
36.843585,-76.131499,NOVEMBER,EVENING,FRAUD,FALL
36.843585,-76.131499,SEPTEMBER,EVENING,HIT & RUN,FALL
36.843585,-76.131499,JULY,MORNING,HIT & RUN,SUMMER
36.843585,-76.131499,JUNE,AFTERNOON,LARCENY,SUMMER
36.843585,-76.131499,APRIL,NIGHT,LARCENY,SPRING
36.843585,-76.131499,SEPTEMBER,EVENING,LARCENY,FALL
36.843585,-76.131499,OCTOBER,AFTERNOON,HIT & RUN,FALL
36.843585,-76.131499,JUNE,NIGHT,FRAUD,SUMMER
36.843585,-76.131499,MAY,AFTERNOON,HIT & RUN,SPRING
36.843585,-76.131499,JUNE,AFTERNOON,HIT & RUN,SUMMER
36.843585,-76.131499,DECEMBER,MORNING,FRAUD,WINTER
36.843585,-76.131499,NOVEMBER,EVENING,HIT & RUN,FALL
36.843585,-76.131499,MARCH,MORNING,HIT & RUN,SPRING
36.843585,-76.131499,OCTOBER,EVENING,ASSAULT,FALL
36.843585,-76.131499,FEBRUARY,MORNING,FRAUD,WINTER
36.843585,-76.131499,JANUARY,AFTERNOON,FRAUD,WINTER
36.843585,-76.131499,MAY,MORNING,LARCENY,SPRING
36.843585,-76.131499,MARCH,AFTERNOON,ASSAULT,SPRING
36.843585,-76.131499,DECEMBER,MORNING,LARCENY,WINTER
36.843585,-76.131499,JANUARY,EVENING,HIT & RUN,WINTER
36.843585,-76.131499,NOVEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.843585,-76.131499,AUGUST,MORNING,LARCENY,SUMMER
36.843585,-76.131499,SEPTEMBER,NIGHT,FRAUD,FALL
36.843585,-76.131499,MAY,MORNING,HIT & RUN,SPRING
36.843585,-76.131499,FEBRUARY,EVENING,LARCENY,WINTER
36.843585,-76.131499,JANUARY,AFTERNOON,LARCENY,WINTER
36.843585,-76.131499,MARCH,NIGHT,ASSAULT,SPRING
36.843585,-76.131499,FEBRUARY,AFTERNOON,FRAUD,WINTER
36.843585,-76.131499,NOVEMBER,NIGHT,ASSAULT,FALL
36.843585,-76.131499,DECEMBER,MORNING,ASSAULT,WINTER
36.843585,-76.131499,APRIL,EVENING,HIT & RUN,SPRING
36.843585,-76.131499,JULY,EVENING,LARCENY,SUMMER
36.843585,-76.131499,SEPTEMBER,NIGHT,LARCENY,FALL
36.843585,-76.131499,OCTOBER,EVENING,LARCENY,FALL
36.843585,-76.131499,DECEMBER,NIGHT,LARCENY,WINTER
36.843585,-76.131499,SEPTEMBER,AFTERNOON,FRAUD,FALL
36.843585,-76.131499,JULY,AFTERNOON,HIT & RUN,SUMMER
36.843585,-76.131499,AUGUST,AFTERNOON,ASSAULT,SUMMER
36.843585,-76.131499,AUGUST,AFTERNOON,HIT & RUN,SUMMER
36.843585,-76.131499,JUNE,MORNING,LARCENY,SUMMER
36.843585,-76.131499,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.843585,-76.131499,AUGUST,MORNING,FRAUD,SUMMER
36.843585,-76.131499,AUGUST,NIGHT,HIT & RUN,SUMMER
36.843585,-76.131499,OCTOBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.843585,-76.131499,SEPTEMBER,NIGHT,HIT & RUN,FALL
36.843585,-76.131499,JANUARY,MORNING,LARCENY,WINTER
36.843585,-76.131499,SEPTEMBER,MORNING,HIT & RUN,FALL
36.843585,-76.131499,JANUARY,EVENING,FRAUD,WINTER
36.843585,-76.131499,DECEMBER,MORNING,DESTRUCTION OF PROPERTY,WINTER
36.843585,-76.131499,FEBRUARY,MORNING,ASSAULT,WINTER
36.843585,-76.131499,APRIL,NIGHT,HIT & RUN,SPRING
36.843585,-76.131499,AUGUST,MORNING,ASSAULT,SUMMER
36.843585,-76.131499,OCTOBER,MORNING,FRAUD,FALL
36.843585,-76.131499,AUGUST,MORNING,DESTRUCTION OF PROPERTY,SUMMER
36.843585,-76.131499,JUNE,EVENING,LARCENY,SUMMER
36.843585,-76.131499,APRIL,MORNING,FRAUD,SPRING
36.892866,-76.131514,MARCH,MORNING,LARCENY,SPRING
36.892866,-76.131514,MARCH,EVENING,LARCENY,SPRING
36.905958,-76.131607,JANUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.905958,-76.131607,DECEMBER,MORNING,ASSAULT,WINTER
36.905958,-76.131607,JULY,AFTERNOON,LARCENY,SUMMER
36.847535,-76.131608,SEPTEMBER,EVENING,LARCENY,FALL
36.847535,-76.131608,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.847535,-76.131608,SEPTEMBER,MORNING,ASSAULT,FALL
36.847535,-76.131608,MAY,AFTERNOON,LARCENY,SPRING
36.890744,-76.131614,JULY,MORNING,HIT & RUN,SUMMER
36.84212,-76.131712,JANUARY,MORNING,DESTRUCTION OF PROPERTY,WINTER
36.84212,-76.131712,FEBRUARY,EVENING,LARCENY,WINTER
36.84212,-76.131712,FEBRUARY,NIGHT,LARCENY,WINTER
36.84212,-76.131712,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.84212,-76.131712,NOVEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.84212,-76.131712,JUNE,NIGHT,ASSAULT,SUMMER
36.84212,-76.131712,DECEMBER,AFTERNOON,LARCENY,WINTER
36.84212,-76.131712,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.84212,-76.131712,FEBRUARY,EVENING,DESTRUCTION OF PROPERTY,WINTER
36.84212,-76.131712,FEBRUARY,MORNING,DESTRUCTION OF PROPERTY,WINTER
36.84212,-76.131712,FEBRUARY,MORNING,LARCENY,WINTER
36.84212,-76.131712,JUNE,AFTERNOON,LARCENY,SUMMER
36.84212,-76.131712,AUGUST,EVENING,LARCENY,SUMMER
36.84212,-76.131712,MARCH,NIGHT,LARCENY,SPRING
36.84212,-76.131712,NOVEMBER,AFTERNOON,LARCENY,FALL
36.84212,-76.131712,MARCH,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.84212,-76.131712,MAY,EVENING,LARCENY,SPRING
36.84212,-76.131712,DECEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.84212,-76.131712,MARCH,MORNING,LARCENY,SPRING
36.84212,-76.131712,OCTOBER,AFTERNOON,LARCENY,FALL
36.84212,-76.131712,AUGUST,NIGHT,ASSAULT,SUMMER
36.84212,-76.131712,MARCH,AFTERNOON,LARCENY,SPRING
36.84212,-76.131712,NOVEMBER,EVENING,LARCENY,FALL
36.84212,-76.131712,JANUARY,MORNING,LARCENY,WINTER
36.84212,-76.131712,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.84212,-76.131712,OCTOBER,MORNING,LARCENY,FALL
36.84212,-76.131712,MAY,MORNING,FRAUD,SPRING
36.839227,-76.13172,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.907032,-76.131766,MARCH,NIGHT,LARCENY,SPRING
36.907032,-76.131766,SEPTEMBER,MORNING,FRAUD,FALL
36.907075,-76.131767,APRIL,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.907075,-76.131767,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.917232,-76.131775,JUNE,AFTERNOON,LARCENY,SUMMER
36.917232,-76.131775,JULY,MORNING,DESTRUCTION OF PROPERTY,SUMMER
36.917232,-76.131775,JULY,MORNING,LARCENY,SUMMER
36.792861,-76.131813,OCTOBER,NIGHT,LARCENY,FALL
36.908213,-76.131836,JULY,AFTERNOON,LARCENY,SUMMER
36.908213,-76.131836,AUGUST,EVENING,ASSAULT,SUMMER
36.793106,-76.131861,NOVEMBER,MORNING,ASSAULT,FALL
36.756871,-76.131881,APRIL,EVENING,ASSAULT,SPRING
36.918979,-76.132015,SEPTEMBER,MORNING,FRAUD,FALL
36.902549,-76.132057,OCTOBER,NIGHT,LARCENY,FALL
36.824871,-76.132116,FEBRUARY,AFTERNOON,LARCENY,WINTER
36.824871,-76.132116,NOVEMBER,AFTERNOON,LARCENY,FALL
36.91867,-76.132179,MAY,NIGHT,LARCENY,SPRING
36.849412,-76.132182,JULY,NIGHT,LARCENY,SUMMER
36.849412,-76.132182,MAY,AFTERNOON,LARCENY,SPRING
36.771333,-76.132198,NOVEMBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.771333,-76.132198,JULY,NIGHT,ASSAULT,SUMMER
36.771333,-76.132198,NOVEMBER,MORNING,ASSAULT,FALL
36.82104,-76.132211,OCTOBER,AFTERNOON,LARCENY,FALL
36.820483,-76.132213,APRIL,MORNING,ASSAULT,SPRING
36.903973,-76.132229,JANUARY,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.903973,-76.132229,JUNE,MORNING,FRAUD,SUMMER
36.903973,-76.132229,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.903973,-76.132229,NOVEMBER,AFTERNOON,HIT & RUN,FALL
36.903973,-76.132229,AUGUST,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.861813,-76.132232,APRIL,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.861813,-76.132232,FEBRUARY,NIGHT,HIT & RUN,WINTER
36.861813,-76.132232,NOVEMBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.861813,-76.132232,JUNE,NIGHT,LARCENY,SUMMER
36.861813,-76.132232,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.861813,-76.132232,MAY,AFTERNOON,LARCENY,SPRING
36.861813,-76.132232,SEPTEMBER,AFTERNOON,FRAUD,FALL
36.861813,-76.132232,APRIL,AFTERNOON,LARCENY,SPRING
36.861813,-76.132232,MAY,NIGHT,HIT & RUN,SPRING
36.861813,-76.132232,MAY,NIGHT,LARCENY,SPRING
36.861813,-76.132232,MARCH,AFTERNOON,FRAUD,SPRING
36.861813,-76.132232,JUNE,AFTERNOON,LARCENY,SUMMER
36.861813,-76.132232,APRIL,NIGHT,ASSAULT,SPRING
36.861813,-76.132232,JANUARY,NIGHT,HIT & RUN,WINTER
36.861813,-76.132232,JUNE,AFTERNOON,ASSAULT,SUMMER
36.861813,-76.132232,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.861813,-76.132232,JANUARY,AFTERNOON,HIT & RUN,WINTER
36.861813,-76.132232,APRIL,NIGHT,LARCENY,SPRING
36.861813,-76.132232,DECEMBER,NIGHT,FRAUD,WINTER
36.861813,-76.132232,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.861813,-76.132232,OCTOBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.825009,-76.132248,MARCH,NIGHT,LARCENY,SPRING
36.837689,-76.132274,MAY,NIGHT,ASSAULT,SPRING
36.837689,-76.132274,APRIL,NIGHT,LARCENY,SPRING
36.772013,-76.132309,JANUARY,NIGHT,LARCENY,WINTER
36.772013,-76.132309,JANUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.772013,-76.132309,NOVEMBER,AFTERNOON,LARCENY,FALL
36.813243,-76.132331,MARCH,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.813243,-76.132331,JUNE,MORNING,DESTRUCTION OF PROPERTY,SUMMER
36.813243,-76.132331,JULY,AFTERNOON,LARCENY,SUMMER
36.862385,-76.132384,SEPTEMBER,NIGHT,LARCENY,FALL
36.85429,-76.132384,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.85429,-76.132384,AUGUST,EVENING,ASSAULT,SUMMER
36.85429,-76.132384,AUGUST,MORNING,ASSAULT,SUMMER
36.854231,-76.132384,JANUARY,MORNING,DESTRUCTION OF PROPERTY,WINTER
36.854231,-76.132384,JANUARY,MORNING,LARCENY,WINTER
36.878608,-76.132408,JULY,NIGHT,LARCENY,SUMMER
36.878608,-76.132408,JUNE,EVENING,ASSAULT,SUMMER
36.878608,-76.132408,SEPTEMBER,MORNING,ASSAULT,FALL
36.878608,-76.132408,AUGUST,MORNING,ASSAULT,SUMMER
36.874887,-76.132422,APRIL,MORNING,FRAUD,SPRING
36.851749,-76.132443,AUGUST,NIGHT,LARCENY,SUMMER
36.906188,-76.132455,MARCH,EVENING,ASSAULT,SPRING
36.77713,-76.132486,JULY,EVENING,LARCENY,SUMMER
36.917799,-76.132492,MAY,NIGHT,LARCENY,SPRING
36.833921,-76.132497,NOVEMBER,MORNING,LARCENY,FALL
36.833921,-76.132497,OCTOBER,EVENING,LARCENY,FALL
36.833921,-76.132497,JUNE,NIGHT,LARCENY,SUMMER
36.833921,-76.132497,NOVEMBER,NIGHT,LARCENY,FALL
36.833921,-76.132497,NOVEMBER,EVENING,LARCENY,FALL
36.833921,-76.132497,JULY,MORNING,HIT & RUN,SUMMER
36.833921,-76.132497,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.833921,-76.132497,OCTOBER,MORNING,LARCENY,FALL
36.833921,-76.132497,AUGUST,AFTERNOON,LARCENY,SUMMER
36.833921,-76.132497,AUGUST,AFTERNOON,ASSAULT,SUMMER
36.910888,-76.132548,AUGUST,AFTERNOON,LARCENY,SUMMER
36.910888,-76.132548,JUNE,MORNING,FRAUD,SUMMER
36.910888,-76.132548,NOVEMBER,EVENING,LARCENY,FALL
36.791672,-76.13256,JANUARY,MORNING,FRAUD,WINTER
36.904802,-76.132604,APRIL,AFTERNOON,LARCENY,SPRING
36.904802,-76.132604,APRIL,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.909491,-76.132647,APRIL,AFTERNOON,LARCENY,SPRING
36.861257,-76.132654,JUNE,MORNING,FRAUD,SUMMER
36.861257,-76.132654,OCTOBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.917405,-76.132665,MAY,AFTERNOON,LARCENY,SPRING
36.917405,-76.132665,MAY,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.917405,-76.132665,JUNE,AFTERNOON,LARCENY,SUMMER
36.917405,-76.132665,JULY,AFTERNOON,ASSAULT,SUMMER
36.917405,-76.132665,MAY,MORNING,LARCENY,SPRING
36.904718,-76.13267,APRIL,MORNING,FRAUD,SPRING
36.81493,-76.132677,JUNE,NIGHT,FRAUD,SUMMER
36.81493,-76.132677,NOVEMBER,MORNING,FRAUD,FALL
36.788461,-76.132681,OCTOBER,AFTERNOON,FRAUD,FALL
36.84214,-76.13269,OCTOBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.84214,-76.13269,OCTOBER,AFTERNOON,LARCENY,FALL
36.84214,-76.13269,SEPTEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.84214,-76.13269,JUNE,MORNING,HIT & RUN,SUMMER
36.84214,-76.13269,JANUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.84214,-76.13269,JANUARY,MORNING,ASSAULT,WINTER
36.84214,-76.13269,JANUARY,MORNING,HIT & RUN,WINTER
36.84214,-76.13269,NOVEMBER,NIGHT,LARCENY,FALL
36.84214,-76.13269,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.867747,-76.132708,MAY,MORNING,FRAUD,SPRING
36.867747,-76.132708,OCTOBER,EVENING,ASSAULT,FALL
36.867747,-76.132708,APRIL,EVENING,FRAUD,SPRING
36.867747,-76.132708,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.867747,-76.132708,APRIL,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.867747,-76.132708,FEBRUARY,NIGHT,HIT & RUN,WINTER
36.867747,-76.132708,SEPTEMBER,AFTERNOON,ASSAULT,FALL
36.867747,-76.132708,MARCH,MORNING,HIT & RUN,SPRING
36.867747,-76.132708,OCTOBER,NIGHT,ASSAULT,FALL
36.867747,-76.132708,AUGUST,NIGHT,LARCENY,SUMMER
36.867747,-76.132708,AUGUST,AFTERNOON,HIT & RUN,SUMMER
36.867747,-76.132708,FEBRUARY,AFTERNOON,ASSAULT,WINTER
36.867869,-76.132743,APRIL,AFTERNOON,HIT & RUN,SPRING
36.867869,-76.132743,JANUARY,MORNING,ASSAULT,WINTER
36.867869,-76.132743,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.867869,-76.132743,JUNE,AFTERNOON,FRAUD,SUMMER
36.867869,-76.132743,DECEMBER,AFTERNOON,ASSAULT,WINTER
36.867869,-76.132743,FEBRUARY,NIGHT,LARCENY,WINTER
36.867869,-76.132743,OCTOBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.867869,-76.132743,JULY,MORNING,LARCENY,SUMMER
36.848873,-76.132763,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.839234,-76.132966,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.839234,-76.132966,NOVEMBER,NIGHT,LARCENY,FALL
36.839234,-76.132966,JANUARY,AFTERNOON,HIT & RUN,WINTER
36.839234,-76.132966,JULY,MORNING,LARCENY,SUMMER
36.839065,-76.13297,JULY,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.839065,-76.13297,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.839065,-76.13297,NOVEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.839065,-76.13297,JULY,MORNING,DESTRUCTION OF PROPERTY,SUMMER
36.839065,-76.13297,JULY,AFTERNOON,FRAUD,SUMMER
36.839065,-76.13297,OCTOBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.838682,-76.132991,MAY,EVENING,LARCENY,SPRING
36.838682,-76.132991,APRIL,AFTERNOON,LARCENY,SPRING
36.838682,-76.132991,NOVEMBER,MORNING,LARCENY,FALL
36.848765,-76.133016,JANUARY,MORNING,LARCENY,WINTER
36.83839,-76.13302,APRIL,AFTERNOON,LARCENY,SPRING
36.819538,-76.133053,JANUARY,MORNING,LARCENY,WINTER
36.879643,-76.133076,SEPTEMBER,EVENING,LARCENY,FALL
36.911022,-76.133089,JANUARY,NIGHT,LARCENY,WINTER
36.911022,-76.133089,FEBRUARY,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.911022,-76.133089,SEPTEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.911022,-76.133089,MARCH,MORNING,ASSAULT,SPRING
36.911022,-76.133089,OCTOBER,NIGHT,FRAUD,FALL
36.911022,-76.133089,AUGUST,MORNING,LARCENY,SUMMER
36.911022,-76.133089,DECEMBER,MORNING,FRAUD,WINTER
36.828983,-76.133129,APRIL,MORNING,HIT & RUN,SPRING
36.828983,-76.133129,JANUARY,MORNING,LARCENY,WINTER
36.828983,-76.133129,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.804614,-76.133132,AUGUST,AFTERNOON,FRAUD,SUMMER
36.804614,-76.133132,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.804614,-76.133132,OCTOBER,EVENING,LARCENY,FALL
36.804614,-76.133132,NOVEMBER,MORNING,HIT & RUN,FALL
36.804614,-76.133132,MAY,MORNING,ASSAULT,SPRING
36.804614,-76.133132,AUGUST,MORNING,LARCENY,SUMMER
36.804614,-76.133132,OCTOBER,NIGHT,LARCENY,FALL
36.804614,-76.133132,MARCH,AFTERNOON,LARCENY,SPRING
36.804614,-76.133132,SEPTEMBER,NIGHT,LARCENY,FALL
36.804614,-76.133132,JUNE,NIGHT,HIT & RUN,SUMMER
36.804614,-76.133132,APRIL,EVENING,HIT & RUN,SPRING
36.804614,-76.133132,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.804614,-76.133132,APRIL,AFTERNOON,LARCENY,SPRING
36.826237,-76.133263,DECEMBER,AFTERNOON,LARCENY,WINTER
36.910501,-76.133285,NOVEMBER,MORNING,LARCENY,FALL
36.783094,-76.133287,AUGUST,AFTERNOON,ASSAULT,SUMMER
36.868059,-76.133295,SEPTEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.868059,-76.133295,NOVEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.868059,-76.133295,JULY,NIGHT,LARCENY,SUMMER
36.868059,-76.133295,FEBRUARY,NIGHT,ASSAULT,WINTER
36.868059,-76.133295,NOVEMBER,AFTERNOON,LARCENY,FALL
36.868059,-76.133295,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.868059,-76.133295,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.868059,-76.133295,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.868059,-76.133295,SEPTEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.868059,-76.133295,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.868059,-76.133295,APRIL,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.775728,-76.133348,DECEMBER,MORNING,FRAUD,WINTER
36.775728,-76.133348,DECEMBER,NIGHT,LARCENY,WINTER
36.775728,-76.133348,JANUARY,NIGHT,LARCENY,WINTER
36.895801,-76.133366,SEPTEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.895801,-76.133366,AUGUST,MORNING,LARCENY,SUMMER
36.915486,-76.133379,JULY,NIGHT,LARCENY,SUMMER
36.889652,-76.133424,SEPTEMBER,MORNING,HIT & RUN,FALL
36.849439,-76.133428,NOVEMBER,EVENING,ASSAULT,FALL
36.849439,-76.133428,MARCH,EVENING,HIT & RUN,SPRING
36.865816,-76.133451,JULY,MORNING,LARCENY,SUMMER
36.865816,-76.133451,JUNE,NIGHT,LARCENY,SUMMER
36.865816,-76.133451,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.90575,-76.133452,OCTOBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.90575,-76.133452,FEBRUARY,NIGHT,LARCENY,WINTER
36.774323,-76.13351,APRIL,NIGHT,ASSAULT,SPRING
36.774323,-76.13351,FEBRUARY,MORNING,ASSAULT,WINTER
36.774323,-76.13351,FEBRUARY,NIGHT,ASSAULT,WINTER
36.774323,-76.13351,JUNE,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.791933,-76.133535,JANUARY,NIGHT,LARCENY,WINTER
36.884633,-76.133544,MAY,MORNING,FRAUD,SPRING
36.879672,-76.133547,NOVEMBER,MORNING,FRAUD,FALL
36.879672,-76.133547,AUGUST,MORNING,FRAUD,SUMMER
36.912076,-76.133601,JANUARY,EVENING,ASSAULT,WINTER
36.869228,-76.133611,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
